"","participant_id","sentence_type","answer","congruency","gender_german","gender_russian","target_noun","target_noun_translation","stimulus_sentence","correctness","mismatch_type","sentence_id","gender","age","proficiency","lextale_score","age_of_acquisition","language_use","language_environment","acquisition_vs_learning","judgement","is_judgement_correct"
"486","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,40,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"487","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Нет","noncongruent","m","f","Teller","тарелка","Das Teller ist kaputt.","incorrect","m>n",45,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
"488","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,30,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"489","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Нет","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,39,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly rejected","incorrect"
"490","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Нет","noncongruent","m","n","Name","имя","Diese Name klingt bekannt.","incorrect","m>f",46,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
"491","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Нет","congruent","f","f","Woche","неделя","Dieser Woche ist schwer.","incorrect","f>m",31,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
"492","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,41,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"493","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,27,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"494","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,25,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"495","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Нет","noncongruent","n","f","Lied","песня","Dieser Lied klingt wunderschön.","incorrect","n>m",47,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
"496","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,28,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"497","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","NULL","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,38,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","not given","not given"
"498","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Нет","congruent","n","n","Gold","золото","Dieser Gold glänzt hell.","incorrect","n>m",36,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
"499","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,29,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"500","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Нет","noncongruent","f","n","Sonne","солнце","Der Sonne brennt heiß.","incorrect","f>m",44,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
"501","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","congruent","m","m","Zug","поезд","Dieses Zug rast schnell.","incorrect","m>n",34,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"502","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Нет","noncongruent","f","m","Insel","остров","Dieses Insel liegt weit.","incorrect","f>n",43,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly rejected","correct"
"503","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,42,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","correctly accepted","correct"
"504","8d7ee3d0ad3817b7d6ef7a201c39ee99","stimuli","Да","congruent","n","n","Ohr","ухо","Diese Ohr hört gut.","incorrect","n>f",35,"Мужской","28","C2","90.00","15","90%","Да%2C дольше года","Проживание в германоязычной стране","incorrectly accepted","incorrect"
"505","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,42,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly accepted","correct"
"506","854db94fa97b7ec7655e4d49f6396963","stimuli","NULL","congruent","f","f","Woche","неделя","Dieser Woche ist schwer.","incorrect","f>m",31,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","not given","not given"
"507","854db94fa97b7ec7655e4d49f6396963","stimuli","Нет","congruent","m","m","Stuhl","стул","Diese Stuhl ist klein.","incorrect","m>f",33,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly rejected","correct"
"508","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","congruent","n","n","Gold","золото","Dieser Gold glänzt hell.","incorrect","n>m",36,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"509","854db94fa97b7ec7655e4d49f6396963","stimuli","Нет","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,39,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly rejected","incorrect"
"510","854db94fa97b7ec7655e4d49f6396963","stimuli","Нет","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,30,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly rejected","incorrect"
"511","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,26,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly accepted","correct"
"512","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,38,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly accepted","correct"
"513","854db94fa97b7ec7655e4d49f6396963","stimuli","Нет","congruent","f","f","Kette","цепь","Dieses Kette ist teuer.","incorrect","f>n",32,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly rejected","correct"
"514","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","noncongruent","n","f","Lied","песня","Dieser Lied klingt wunderschön.","incorrect","n>m",47,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"515","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","noncongruent","f","m","Insel","остров","Dieses Insel liegt weit.","incorrect","f>n",43,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"516","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","congruent","n","n","Ohr","ухо","Diese Ohr hört gut.","incorrect","n>f",35,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"517","854db94fa97b7ec7655e4d49f6396963","stimuli","Нет","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,40,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly rejected","incorrect"
"518","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","noncongruent","m","f","Teller","тарелка","Das Teller ist kaputt.","incorrect","m>n",45,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"519","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","noncongruent","f","n","Sonne","солнце","Der Sonne brennt heiß.","incorrect","f>m",44,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"520","854db94fa97b7ec7655e4d49f6396963","stimuli","Нет","congruent","m","m","Zug","поезд","Dieses Zug rast schnell.","incorrect","m>n",34,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly rejected","correct"
"521","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,37,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly accepted","correct"
"522","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,27,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly accepted","correct"
"523","854db94fa97b7ec7655e4d49f6396963","stimuli","Нет","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,25,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly rejected","incorrect"
"524","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,28,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly accepted","correct"
"525","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,29,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly accepted","correct"
"526","854db94fa97b7ec7655e4d49f6396963","stimuli","Нет","noncongruent","m","n","Name","имя","Diese Name klingt bekannt.","incorrect","m>f",46,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly rejected","correct"
"527","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","noncongruent","n","m","Auge","глаз","Die Auge sieht schlecht.","incorrect","n>f",48,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"528","854db94fa97b7ec7655e4d49f6396963","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,41,"Женский","24","B2","63.75","18","10%","Нет","Языковые курсы","correctly accepted","correct"
"529","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","noncongruent","m","f","Teller","тарелка","Das Teller ist kaputt.","incorrect","m>n",45,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"530","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,42,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly accepted","correct"
"531","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,37,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly accepted","correct"
"532","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","congruent","n","n","Ohr","ухо","Diese Ohr hört gut.","incorrect","n>f",35,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"533","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Нет","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,40,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly rejected","incorrect"
"534","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Нет","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,30,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly rejected","incorrect"
"535","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Нет","noncongruent","f","n","Sonne","солнце","Der Sonne brennt heiß.","incorrect","f>m",44,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly rejected","correct"
"536","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,39,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly accepted","correct"
"537","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,28,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly accepted","correct"
"538","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Нет","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,38,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly rejected","incorrect"
"539","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","noncongruent","n","f","Lied","песня","Dieser Lied klingt wunderschön.","incorrect","n>m",47,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"540","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","congruent","m","m","Stuhl","стул","Diese Stuhl ist klein.","incorrect","m>f",33,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"541","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Нет","noncongruent","n","m","Auge","глаз","Die Auge sieht schlecht.","incorrect","n>f",48,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly rejected","correct"
"542","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","congruent","f","f","Woche","неделя","Dieser Woche ist schwer.","incorrect","f>m",31,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"543","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Нет","congruent","n","n","Gold","золото","Dieser Gold glänzt hell.","incorrect","n>m",36,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly rejected","correct"
"544","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Нет","noncongruent","f","m","Insel","остров","Dieses Insel liegt weit.","incorrect","f>n",43,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly rejected","correct"
"545","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Нет","congruent","f","f","Kette","цепь","Dieses Kette ist teuer.","incorrect","f>n",32,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly rejected","correct"
"546","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Нет","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,27,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly rejected","incorrect"
"547","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,26,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly accepted","correct"
"548","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,41,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly accepted","correct"
"549","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,29,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly accepted","correct"
"550","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,25,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","correctly accepted","correct"
"551","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","congruent","m","m","Zug","поезд","Dieses Zug rast schnell.","incorrect","m>n",34,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"552","fc2c9eb9c0670002a4e5f2229c95cf5a","stimuli","Да","noncongruent","m","n","Name","имя","Diese Name klingt bekannt.","incorrect","m>f",46,"Женский","20","B1","56.25","8","10%","Нет","Языковые курсы","incorrectly accepted","incorrect"
"553","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,14,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"554","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,18,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"555","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,5,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"556","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,17,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"557","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Нет","congruent","m","m","Stein","камень","Dieser Stein ist selten.","correct",NA,3,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","incorrectly rejected","incorrect"
"558","9fdc37b8968e8a7523066fbabdb77b05","stimuli","NULL","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,1,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"559","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,13,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"560","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","noncongruent","f","m","Stimme","голос","Der Stimme klingt traurig.","incorrect","f>m",19,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"561","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","congruent","n","n","Wort","слово","Die Wort klingt ungewohnt.","incorrect","n>f",11,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"562","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Нет","noncongruent","n","f","Leben","жизнь","Die Leben geht weiter.","incorrect","n>f",23,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"563","9fdc37b8968e8a7523066fbabdb77b05","stimuli","NULL","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,16,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"564","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Нет","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,2,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","incorrectly rejected","incorrect"
"565","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","congruent","f","f","Welle","волна","Der Welle plätschert leise.","incorrect","f>m",7,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"566","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","congruent","n","n","Herz","сердце","Der Herz klopft unruhig.","incorrect","n>m",12,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"567","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","congruent","m","m","Weg","путь","Dieses Weg führt nirgendwohin.","incorrect","m>n",10,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"568","9fdc37b8968e8a7523066fbabdb77b05","stimuli","NULL","congruent","f","f","Treppe","лестница","Das Treppe knarrt laut.","incorrect","f>n",8,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"569","9fdc37b8968e8a7523066fbabdb77b05","stimuli","NULL","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,4,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"570","9fdc37b8968e8a7523066fbabdb77b05","stimuli","NULL","congruent","m","m","Wind","ветер","Die Wind weht stark.","incorrect","m>f",9,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"571","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","noncongruent","m","f","Fuß","нога","Der Fuß schmerzt stark.","correct",NA,15,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"572","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Нет","noncongruent","m","f","Arm","рука","Diese Arm tut weh.","incorrect","m>f",21,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"573","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Нет","noncongruent","f","n","Zeit","время","Das Zeit ist wertvoll.","incorrect","f>n",20,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"574","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","noncongruent","m","n","Baum","дерево","Dieses Baum wächst schnell.","incorrect","m>n",22,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"575","9fdc37b8968e8a7523066fbabdb77b05","stimuli","NULL","noncongruent","n","m","Schiff","корабль","Dieser Schiff sinkt langsam.","incorrect","n>m",24,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","not given","not given"
"576","9fdc37b8968e8a7523066fbabdb77b05","stimuli","Да","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,6,NA,"",NA,"62.50","20","10%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"577","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","congruent","f","f","Treppe","лестница","Das Treppe knarrt laut.","incorrect","f>n",8,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"578","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","congruent","n","n","Herz","сердце","Der Herz klopft unruhig.","incorrect","n>m",12,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"579","be2d3a91aa05da9c33d126297819b81e","stimuli","Нет","congruent","n","n","Wort","слово","Die Wort klingt ungewohnt.","incorrect","n>f",11,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"580","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","noncongruent","m","n","Baum","дерево","Dieses Baum wächst schnell.","incorrect","m>n",22,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"581","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","congruent","f","f","Kerze","свеча","Diese Kerze brennt langsam.","correct",NA,1,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"582","be2d3a91aa05da9c33d126297819b81e","stimuli","Нет","congruent","m","m","Weg","путь","Dieses Weg führt nirgendwohin.","incorrect","m>n",10,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"583","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","noncongruent","m","n","See","озеро","Dieser See ist sauber.","correct",NA,16,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"584","be2d3a91aa05da9c33d126297819b81e","stimuli","Нет","congruent","f","f","Tasse","чашка","Die Tasse ist gesprungen.","correct",NA,2,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","incorrectly rejected","incorrect"
"585","be2d3a91aa05da9c33d126297819b81e","stimuli","Нет","congruent","f","f","Welle","волна","Der Welle plätschert leise.","incorrect","f>m",7,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"586","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","noncongruent","f","m","Stimme","голос","Der Stimme klingt traurig.","incorrect","f>m",19,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"587","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","noncongruent","n","f","Bett","кровать","Dieses Bett ist weich.","correct",NA,17,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"588","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","congruent","n","n","Knie","колено","Das Knie tut weh.","correct",NA,6,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"589","be2d3a91aa05da9c33d126297819b81e","stimuli","Нет","congruent","m","m","Wind","ветер","Die Wind weht stark.","incorrect","m>f",9,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"590","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","congruent","m","m","Tag","день","Dieser Tag ist sonnig.","correct",NA,4,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"591","be2d3a91aa05da9c33d126297819b81e","stimuli","Нет","noncongruent","m","f","Arm","рука","Diese Arm tut weh.","incorrect","m>f",21,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"592","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","noncongruent","n","m","Schiff","корабль","Dieser Schiff sinkt langsam.","incorrect","n>m",24,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","incorrectly accepted","incorrect"
"593","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","noncongruent","n","m","Jahr","год","Dieses Jahr vergeht schnell.","correct",NA,18,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"594","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","congruent","n","n","Meer","море","Das Meer plätschert ruhig.","correct",NA,5,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"595","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","noncongruent","f","m","Blume","цветок","Die Blume duftet wunderbar.","correct",NA,13,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"596","be2d3a91aa05da9c33d126297819b81e","stimuli","Нет","noncongruent","n","f","Leben","жизнь","Die Leben geht weiter.","incorrect","n>f",23,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
"597","be2d3a91aa05da9c33d126297819b81e","stimuli","Да","noncongruent","f","n","Wolke","облако","Die Wolke hängt tief.","correct",NA,14,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly accepted","correct"
"598","be2d3a91aa05da9c33d126297819b81e","stimuli","Нет","noncongruent","f","n","Zeit","время","Das Zeit ist wertvoll.","incorrect","f>n",20,"Женский","21","C2","73.75","7","60%","Да%2C дольше года","Языковые курсы","correctly rejected","correct"
